text	label
hahaha i would love it but ur	0
every friday will be you for the beach starting tonight	0
because when i just wanna go	0
going home to a wedding party	0
i used word 2 many times already but now it wo	0
hi girlie i was super upset which were why do you look dumb so dont come as often	0
still wishin her tail here could turn on the tv	0
is n't sure i 'll hold up my men for just	0
has got done another relaxing day packing	0
bed says goodbyes are already killin her hard all the way to northern cayman	0
im seriously catching up on youtube tweets	0
and the only really good wedding that 's how happy	0
i was good while 8am in hol with no question from	0
yes you see then do n't bother yourself hugs anytime either way p	0
looking only thirteen again i cant wait for the	0
did n't be going as planned but how	0
girl what a mother fucken ladies loop	0
beth is the shiz you too	0
love your singer the pic you truly sang in tacoma	0
random zombie workout with daughter	0
use it to be smiley	0
i slipped in the video and reinstalled it bac	0
good morning to you too	0
i thot it was where i was at i	0
im leaving the office but nobody reads our flyer	0
jimmy johns 's latest album cd archive	0
is getting wheel rest used this weekend	0
i wish i could do the same	0
how sad show had so many frnds wanna	0
not sure if i 'll be able to tweet much	0
glad ur always doing mines sweety do	0
i 've never been to glastonbury	0
looking forward to that concert tonight	0
glad that susan boyle did n't have	0
off to watch heroes at least it is	0
so much recorded right now and the pic is messed up	0
not sure 'd do it too	0
so aware of a test this afternoon	0
ca n't quite justify it	0
i like jason nikki and chloe you are me and this is exactly why i love schools here in canada	0
cheers yesterday though but i left my room clean	0
jealous that all you can do is	0
i did n't spell comments about the past mile this weekend	0
you sound like a nerd	0
the effin nyquil shot here snack it 's	0
my atm just lost my respect tony	0
who do the swear word itself	0
the or real winner on getting out the thames is too long	0
golden retriever roots video project denied script	0
i just do n't feel like sleeping anymore	0
today was a fun day wow ur so amazing	0
well i 'll be crushed over proceeded too	0
well horrible i was asking out last night for him	0
es ja es el beatle te c ui keyboard amp setlist at ri though	0
you have no idea what you	0
my buddy graduates home tomorrow and im super depressed when friend going to the hospital	0
love love loves love of troy	0
katie and rpattz are soo delicious useless	0
only pondering with my forthcoming hardware phone 100	0
this is sad for a job they	0
im missing people so much of them	0
omgosh os it 's stressful weather risk more scrapbooking when it comes across below information	0
wild 3rd for a top desktop use to	0
it ended off tweeters but that manic shit wasnt cuter	0
nah my mom took in to much	0
rockin up yet answer for hs karen and nat alice curing myself	0
donna very cool night wo what huge	0
girl come from with us afta cha i'm	0
i am going to borrow the soon	0
work amp buying some catnip	0
i need a break from starbucks	0
ca n't wait to go to washington dc park tomorrow	0
10ish i ai n't obvious lol	0
thats true upgrading off loading desktop explorer	0
i mentioned what to buy one of those pictures	0
already lows would have been cancelled	0
i sleep like a pig and	0
you 'll rock out years	0
cute how the tiny girls are supposed to	0
awww tht sucks n tells i 'll upload a pic later	0
i just emailed that video how exciting	0
im updated right now its not too	0
i think you really need a photo	0
end of exams again do it	0
well i understand that all the sudden but i	0
even though we stayed there commit	0
so sorry for your loss taylor fawcett	0
i can feel the english dubbed theory classes all	0
just gave up on me	0
they 'd register podcast into calling my doctor when our baby is dead withdrawls	0
home today now going to sleep xd	0
oh maybe it 's awesome	0
so wearing boots for walkies ugh	0
hello dr candy has arrived with roxy it 's awesome	0
lol it should n't be easy to have just started banking there problems once worse	0
you forever better than i have been in ages	0
4 3 year olds walks in castle closed	0
oh well bad to meet silly friend yesterday tho	0
ha ha ha ha ha lol	0
just wrote in a hard part of the mat that donated a chaos before the 30min	0
i have not experience yet	0
now time to of wasted the day	0
new moon trailer heidi hurley	0
i wish i could be there	0
if only it had n't felt it been logging out	0
how are you my friends	0
havnt seen my friends in a month so far	0
you 're great lt33 xx	0
it 's the 915 and this is w ur dog huh	0
so u happen to be peter given them we talked to and come	0
aw lots 's of bugs lol	0
and cheese mmmmm clearly sleep	0
i now know my perfect french yarn in recycle yum oh well	0
literal spelling is as happy as they make it	0
yes i is motivated to shower now	0
and go to sleep in the sun as opposed as dodgers scream	0
just carried ecommerce mini bands	0
i wanna make bk in 15th mode	0
who 's 189 made happy hour	0
studying economics due to cpa headaches cavity	0
welcome to our hawaiian level a few wks	0
or likely get in trouble i would rather	0
yeah did u spell on you 're awesome	0
do you want an official phone	0
the rain stopped least donna an rubbish documentary	0
i want to stay in bed	0
not agree with it but you rock all	0
today my iron is starting off have been	0
i did n't made it to the bbq this	0
steve are a weird little girl statement	0
you act fat god bless	0
just ate a new bluetooth adapter	0
this makes me wanna scream	0
man i do n't have any idea when it sells	0
and that 1 hour from me	0
seem like n't i 've never lived to	0
my mom starts her week out	0
defeated that it causes rape of china fans 's car weeding more to do about race	0
at the beach hangovers amp wanting to go along wif stay in	0
lol yep it is definitely just meant like a game	0
yeah and i know i wud n't hate it	0
both keep training 4 me	0
pic i will completed it	0
going to bed early tomorrow	0
i dont hav enough love and boredom	0
ooo i cant wait for summer	0
oh leaving us hanging contracts back early	0
so much due to this rainy weather	0
taking test ends due to illness no mf today	0
people absolutly like their old loves filmed them in the air and actually threatened to affect the child	0
it 's been raining all day how was it	0
ma donut is soft on super sweet	0
i really need to see this	0
so i'm going to bed dreaming about it 3 night work	0
sorry you missed your cause buddy do this	0
ok lol i tagged you and	0
oh trends that mean bampw is closed	0
one of those things listenin ppl up at maldives	0
watching regular announcements dunno which series	0
thats dwn and to my own big sadness	0
yesterday any plans which means that losing mail has not failed	0
sing summer musical parade today night	0
want to see shaq lays out with zack	0
june 16th for a coworker finally	0
she 's watching nascar right now	0
also ended up with infamous and	0
boredd in bed soaking up dvr	0
will work still kick and have a day off	0
it says i did n't see the	0
annoying will do fine on nxt cars to walking to publix to start meant jay sophia hahahhaha	0
mac was in the car at work so i am hesitant to	0
in la r we gonna stay in	0
what 's up seattle inside	0
been hanging with almost four playtime neighborhood everyday	0
you have a nice photo	0
nothing fun than a old gay school philosophy luved	0
while talking abt iran meet demi lovato	0
amp i ca n't change login though	0
i did n't spell a pic	0
never been so figure out how to stay tuned as possible as i do	0
i was wondering why i did n't buy tickets sold card	0
finished pei memorial race for sales about to go out sideways tomorrow	0
i'm gonna watch the episode	0
this is the first time i have seen since i threw up neck account	0
aww i'm sorry to hear that	0
yea i hope i do	0
awww heather is watching outside oh yeah i am still sick and	0
